horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
30,20251217_225342,-0.012047727645092543,1.4537962710194177,10.13688810550606,8,0.5,0.9585260637141253,0.5055408970976253,1.0,8,0
