horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
15,20251222_020035,1.972510271328698,3.175215217913002,50.10974237998146,18,0.8333333333333334,5.976489760351275,0.8542625169147496,0.8579837618403248,18,0
