horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
15,20251222_014734,0.7644727738563839,3.9360879960535744,66.81624644404368,29,0.4827586206896552,1.3285066319301029,0.8539918809201624,0.8579837618403248,27,2
