horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
15,20251221_031818,-0.7419813065949743,3.6113754263441638,67.31436189229089,29,0.4482758620689655,0.7377206597384339,0.8534506089309878,0.8576454668470906,20,9
