horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
15,20251219_202513,0.9064773363108625,5.68194775860788,66.92999046079002,59,0.559322033898305,1.1449565699689446,0.8531123139377538,0.8579837618403248,57,2
