horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
30,20251218_031608,-0.8341327382756947,2.8876988997493513,67.08210508901655,16,0.5,0.690586274025416,0.8401055408970977,0.8552770448548813,14,2
