horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
30,20251218_022456,-0.23397951752769375,11.573447490237234,50.631352354669566,14,0.5714285714285714,0.918209080377453,0.8408970976253298,0.8552770448548813,14,0
