horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
15,20251218_013220,-17.25395542427337,38.4277632011578,58.757131422356835,300,0.48333333333333334,0.5407591186227122,0.8119079837618404,0.8579837618403248,300,0
