horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
15,20251217_231403,2.3636800300570693,7.581634502600098,23.16274137264534,512,0.4765625,0.5355450100083837,0.8543301759133964,0.7411366711772666,3,509
