horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
10,20251218_015037,-9.199657675465101,22.535596318682508,66.94499404263775,121,0.49586776859504134,0.37967507099885345,0.8083459434291701,0.8151553951810033,120,1
