horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
10,20251217_042531,-10.086132718068953,-1.2168973091632043,19.073307199436858,3,0.3333333333333333,-0.13662022676663355,0.5119244554728426,1.0,3,0
