horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
10,20251217_235152,-17.15964905469264,7.368052560504082,24.72674646349904,505,0.5089108910891089,0.27518558830430756,0.7362937958328484,0.8116633686416017,471,34
