horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
30,20251217_234343,-15.27081907885196,8.008137607712705,23.42981455214227,299,0.2709030100334448,0.4706651133499876,0.8109498680738786,0.824802110817942,150,149
