horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
15,20251224_151233,2.1641511128343227,8.240185576164908,89.06068417418214,42,0.6190476190476191,1.447196297767951,0.8540595399188092,0.857916102841678,39,3
