horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
10,20251218_012655,-25.92448775006342,39.742760876932124,75.35043355501058,383,0.4804177545691906,0.3758993851990815,0.769875451053428,0.8149807938540333,367,16
