horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
15,20251221_023106,0.42709321499128095,8.546687673780577,89.17642900191399,45,0.4888888888888889,1.0611396969410045,0.8534506089309878,0.8579837618403248,42,3
