horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
15,20251223_022025,0.4220977207773924,1.826285996837128,100.34201138463435,1,1.0,inf,0.8548037889039242,0.8581867388362652,1,0
