horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
15,20251222_024759,-0.6331520447526273,4.819102746345981,66.86424745017922,46,0.6739130434782609,0.819177503162155,0.8535182679296346,0.8581190798376184,39,7
