horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
15,20251222_022522,0.10074355543274738,4.848529020037005,66.7635133839302,44,0.5681818181818182,1.032828380389424,0.8539242219215155,0.857916102841678,41,3
