horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
30,20251218_011313,-58.87935105482784,41.02050545291761,73.2148413448045,231,0.46320346320346323,0.5941175184538342,0.8077836411609499,0.8407651715039578,147,84
