horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
10,20251218_025718,-0.7435613547740472,2.772934636963291,50.80612555461782,14,0.5,0.6938665340590835,0.8137585845652427,0.81509719473868,14,0
