horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
15,20251217_235538,-4.301493823257385,6.575406609073976,21.60999019037153,338,0.5059171597633136,0.5751110461675637,0.8149526387009473,0.8529769959404601,275,63
