horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
15,20251218_033029,-0.21957974469550834,5.660771961640242,66.64162307387453,58,0.5172413793103449,0.9653725485750843,0.8529093369418133,0.8580514208389716,57,1
