horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
30,20251217_231508,-14.842385698348304,7.299336837289812,22.584223075371842,240,0.42083333333333334,0.5295596926512504,0.8075197889182057,0.845778364116095,185,55
