horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
15,20251218_011015,-19.51616957087614,37.136682008334134,66.9667495529682,281,0.49466192170818507,0.47829795338755104,0.8133288227334236,0.8580514208389716,280,1
