horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
10,20251218_003539,0.0,0.0,0.0,0,0,0,0.8120125712955418,0.8127109766034222,0,0
