horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
10,20251218_010456,-24.625165926851,38.212072966581694,62.37484086902343,345,0.4927536231884058,0.3539465664828364,0.7743568851123268,0.81509719473868,345,0
