horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
30,20251218_015827,-8.404448767068684,30.959608622593525,69.88908243369181,143,0.4965034965034965,0.6993515743822802,0.8312664907651715,0.846042216358839,74,69
