horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
10,20251218_021542,-1.9278196246708124,11.794337193708609,51.453812156016674,33,0.5454545454545454,0.5983803825657082,0.8134675823536259,0.81509719473868,33,0
