horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
15,20251223_025510,-4.090244009957244,8.811183339150118,89.51961100682391,51,0.5882352941176471,0.5113898926302436,0.8539242219215155,0.8578484438430312,44,7
