horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
15,20251223_201146,-1.4371493760643395,8.71886630590048,89.3457577311503,55,0.6181818181818182,0.82287720894437,0.8537889039242219,0.857510148849797,42,13
