horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
15,20251222_040335,-0.7195226135692789,9.718265268633012,94.93397564963743,44,0.5681818181818182,0.9000184269886105,0.8535182679296346,0.8579837618403248,42,2
