horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
15,20251223_031845,-1.48548775226649,7.77205692438584,88.93141924152651,36,0.5555555555555556,0.7789196314965927,0.853382949932341,0.8580514208389716,35,1
