horizon,timestamp,pnl,sharpe,max_drawdown,total_trades,win_rate,profit_factor,long_accuracy,short_accuracy,long_trades,short_trades
15,20251222_031153,1.3486714572602754,4.213056274405505,66.84398446864091,33,0.7575757575757576,1.7407138153927246,0.8537889039242219,0.8579837618403248,31,2
